caption_idx,caption,ground_truth_image,actual_rank_of_gt,gt_score,top1_score,score_gap,predicted_top3_images,predicted_top3_scores
3169,two hikers are backpacking up a snow slope,336551615_a01418bc53.jpg,5,0.6473,0.904,0.2568,"['2272823323_3b7291cd47.jpg', '3264650118_be7df266e7.jpg', '2301867590_98c0ecb0cb.jpg']","[0.904, 0.8101, 0.7177]"
3170,a girl defends the basketball from another player,3368569524_a9df2fc312.jpg,2,0.8502,0.859,0.0088,"['3403263046_3cc701a07a.jpg', '3368569524_a9df2fc312.jpg', '3155451946_c0862c70cb.jpg']","[0.859, 0.8502, 0.8272]"
3171,a girl playing basketball attempts a shot while another girl aggresively defends her,3368569524_a9df2fc312.jpg,6,0.7186,0.8188,0.1003,"['2247192427_5e106f24a9.jpg', '3154709407_9b0778cbeb.jpg', '3002920707_5d2e6e6aac.jpg']","[0.8188, 0.7979, 0.7502]"
3172,girls participating in a basketball game in front of a crowd,3368569524_a9df2fc312.jpg,3,0.7941,0.834,0.04,"['2247192427_5e106f24a9.jpg', '3154709407_9b0778cbeb.jpg', '3368569524_a9df2fc312.jpg']","[0.834, 0.8238, 0.7941]"
3173,the female basket player in red is challenging the player in white for the ball,3368569524_a9df2fc312.jpg,3,0.7346,0.7972,0.0626,"['3403263046_3cc701a07a.jpg', '2944952557_8484f0da8f.jpg', '3368569524_a9df2fc312.jpg']","[0.7972, 0.7575, 0.7346]"
3174,the opposing basketball player is making a hook shot over the defender,3368569524_a9df2fc312.jpg,2,0.7582,0.7652,0.007,"['3154709407_9b0778cbeb.jpg', '3368569524_a9df2fc312.jpg', '3218481970_1fa627b3da.jpg']","[0.7652, 0.7582, 0.7472]"
3176,the dog is holding a yellow toy,3368671163_0171259581.jpg,-1,0.4642,0.8006,0.3364,"['2209496328_2a34fd201d.jpg', '535529555_583d89b7f2.jpg', '516214924_c2a4364cb3.jpg']","[0.8006, 0.739, 0.7352]"
3177,a dog running in a park with a rubber chicken in its mouth,3368671163_0171259581.jpg,-1,0.4047,0.7958,0.391,"['3396817186_b299ee0531.jpg', '512101751_05a6d93e19.jpg', '2555535057_007501dae5.jpg']","[0.7958, 0.7216, 0.7132]"
3178,a beige dog runs behind a white dog holding a yellow toy,3368671163_0171259581.jpg,2,0.6729,0.6849,0.012,"['2209496328_2a34fd201d.jpg', '3368671163_0171259581.jpg', '2942133798_e57c862a90.jpg']","[0.6849, 0.6729, 0.6691]"
3179,a dog chases another dog with a toy in its mouth,3368671163_0171259581.jpg,-1,0.2076,0.6714,0.4638,"['2902486045_6298eb22ef.jpg', '1129704496_4a61441f2c.jpg', '3494345896_dd6b32cfa3.jpg']","[0.6714, 0.617, 0.6062]"
3180,a girl in green looks at the camera and stands in front of a huge crowd of indescript faces,3372251830_baa3665928.jpg,4,0.7134,0.7672,0.0538,"['911795495_342bb15b97.jpg', '2721656220_5f4cda8bc1.jpg', '1449692616_60507875fb.jpg']","[0.7672, 0.7347, 0.7274]"
3181,a girl with brown hair and a green shirt is standing near escalators,3372251830_baa3665928.jpg,5,0.6026,0.7073,0.1047,"['758921886_55a351dd67.jpg', '3627011534_485f667b10.jpg', '2504277798_936a09c74d.jpg']","[0.7073, 0.6784, 0.6335]"
3183,a woman standing expressionless,3372251830_baa3665928.jpg,-1,0.3867,0.6942,0.3075,"['2504277798_936a09c74d.jpg', '3166578139_33500f7e8a.jpg', '281754914_bc8119a0ed.jpg']","[0.6942, 0.5964, 0.5866]"
3184,woman with brown hair and brown eyes wearing a green shirt,3372251830_baa3665928.jpg,7,0.6911,0.8533,0.1623,"['544257613_d9a1fea3f7.jpg', '2721656220_5f4cda8bc1.jpg', '3627011534_485f667b10.jpg']","[0.8533, 0.8285, 0.8119]"
3185,a person on a bike is making a high jump along a trail in the woods,3374384485_751f719be4.jpg,10,0.5792,0.7737,0.1946,"['3476451861_5b9c9ce191.jpg', '2308108566_2cba6bca53.jpg', '1932161768_996eadac87.jpg']","[0.7737, 0.7351, 0.6741]"
3186,a person jumps a bicycle off a ramp in a barren forest,3374384485_751f719be4.jpg,4,0.6163,0.7796,0.1633,"['3476451861_5b9c9ce191.jpg', '2308108566_2cba6bca53.jpg', '3538686658_30afc75f02.jpg']","[0.7796, 0.7101, 0.6927]"
3187,a person jumping their bike in the woods in front of trees with no leaves,3374384485_751f719be4.jpg,6,0.602,0.743,0.141,"['3476451861_5b9c9ce191.jpg', '2308108566_2cba6bca53.jpg', '3538686658_30afc75f02.jpg']","[0.743, 0.7036, 0.6567]"
3188,a boy on a bicycle in midair after going off of a wooden ramp,3374384485_751f719be4.jpg,-1,0.2163,0.8403,0.624,"['3531811969_49af4c22f0.jpg', '3729405438_6e79077ab2.jpg', '3476451861_5b9c9ce191.jpg']","[0.8403, 0.8106, 0.7637]"
3189,a man jumping off a ramp in a bike,3374384485_751f719be4.jpg,-1,0.1616,0.9082,0.7465,"['3531811969_49af4c22f0.jpg', '3391924827_53b31542ce.jpg', '3729405438_6e79077ab2.jpg']","[0.9082, 0.7598, 0.7173]"
3190,a group of men wearing yellow shawls walk in a line,3375549004_beee810e60.jpg,-1,0.3668,0.693,0.3262,"['2193980605_4221c6474d.jpg', '3712923460_1b20ebb131.jpg', '3433470650_a8b1c27173.jpg']","[0.693, 0.6866, 0.6629]"
3191,men walk in line carrying things,3375549004_beee810e60.jpg,-1,0.374,0.7237,0.3497,"['2718376488_3c62f7642c.jpg', '3433470650_a8b1c27173.jpg', '3712923460_1b20ebb131.jpg']","[0.7237, 0.7105, 0.7017]"
3192,people in orange robes line up behind a man wearing sunglasses,3375549004_beee810e60.jpg,-1,0.2463,0.7603,0.514,"['3207264553_8cd4dcde53.jpg', '3631474374_e40764d153.jpg', '2540751930_d71c7f5622.jpg']","[0.7603, 0.7053, 0.6607]"
3193,three buddhists walk on the street,3375549004_beee810e60.jpg,-1,-0.0254,0.7898,0.8152,"['3655964639_21e76383d0.jpg', '445861800_75fc6a8c16.jpg', '256444892_efcb3bd824.jpg']","[0.7898, 0.7496, 0.705]"
3194,three men in orange robes holding metal pots,3375549004_beee810e60.jpg,-1,0.2739,0.698,0.4241,"['3716277216_c04002be81.jpg', '1584315962_5b0b45d02d.jpg', '3262386960_14f5d857db.jpg']","[0.698, 0.6439, 0.6288]"
3195,the dog has his face in the bag of christmas presents,337647771_3b819feaba.jpg,-1,0.5627,0.7777,0.215,"['2702506716_17a7fb3ba4.jpg', '3336361161_c06cdd160e.jpg', '244399048_8332bb3270.jpg']","[0.7777, 0.7416, 0.7138]"
3196,little brown dog sticking head in a coloful bag filled with cloth,337647771_3b819feaba.jpg,10,0.5973,0.7411,0.1439,"['2702506716_17a7fb3ba4.jpg', '3336361161_c06cdd160e.jpg', '458735196_176e7df6b3.jpg']","[0.7411, 0.7121, 0.7087]"
3197,the redbrown dog digs his nose to investigate a holiday gift bag,337647771_3b819feaba.jpg,7,0.6676,0.7559,0.0883,"['458735196_176e7df6b3.jpg', '2311690895_0d6efe11c8.jpg', '2949353587_64c54e9589.jpg']","[0.7559, 0.7235, 0.7208]"
3199,a pet playfully investigates the contents of a gift bag,337647771_3b819feaba.jpg,-1,0.4367,0.7729,0.3363,"['533713001_2d36e93509.jpg', '2882483779_73c171ac19.jpg', '3332202255_a30c522664.jpg']","[0.7729, 0.68, 0.6639]"
3200,a group of men are playing rugby in a field with houses visible in the distance,3380072636_4cd59385fd.jpg,3,0.7464,0.9276,0.1813,"['3539840291_1c3eed701d.jpg', '2194495372_bdac7d9e71.jpg', '3380072636_4cd59385fd.jpg']","[0.9276, 0.7982, 0.7464]"
3201,a group of rugby players in action on a green field,3380072636_4cd59385fd.jpg,7,0.6859,0.8051,0.1192,"['3539840291_1c3eed701d.jpg', '3195188609_01afbe46e6.jpg', '2194495372_bdac7d9e71.jpg']","[0.8051, 0.746, 0.7441]"
3202,a group of young men in colorful uniforms playing with a white ball,3380072636_4cd59385fd.jpg,5,0.702,0.8698,0.1678,"['3539840291_1c3eed701d.jpg', '2193980605_4221c6474d.jpg', '3613027188_1645ca1976.jpg']","[0.8698, 0.7717, 0.7148]"
3204,two rugby teams playing in a field with a ball,3380072636_4cd59385fd.jpg,5,0.6725,0.8463,0.1738,"['3539840291_1c3eed701d.jpg', '269986132_91b71e8aaa.jpg', '2962977152_9d6958fdd5.jpg']","[0.8463, 0.757, 0.7354]"
3205,a brown dog with a black collar licks its own mouth,3383491811_fd9d3a891d.jpg,6,0.6244,0.8058,0.1813,"['516214924_c2a4364cb3.jpg', '1659358141_0433c9bf99.jpg', '2311690895_0d6efe11c8.jpg']","[0.8058, 0.7297, 0.7081]"
3206,a dog licks his nose,3383491811_fd9d3a891d.jpg,6,0.6371,0.7826,0.1455,"['516214924_c2a4364cb3.jpg', '240583223_e26e17ee96.jpg', '2311690895_0d6efe11c8.jpg']","[0.7826, 0.7127, 0.706]"
3207,a large dog licking its nose,3383491811_fd9d3a891d.jpg,4,0.7038,0.8214,0.1176,"['1659358141_0433c9bf99.jpg', '516214924_c2a4364cb3.jpg', '1745110280_0cbff5e273.jpg']","[0.8214, 0.7387, 0.7174]"
3208,brown dog with black collar licking nose,3383491811_fd9d3a891d.jpg,8,0.6255,0.7898,0.1643,"['516214924_c2a4364cb3.jpg', '1659358141_0433c9bf99.jpg', '2311690895_0d6efe11c8.jpg']","[0.7898, 0.7568, 0.7194]"
3209,dog sticking out its tongue,3383491811_fd9d3a891d.jpg,-1,0.3449,0.7002,0.3553,"['2198964806_c57b0534d3.jpg', '2632366677_43dee456a5.jpg', '240583223_e26e17ee96.jpg']","[0.7002, 0.6416, 0.6293]"
3210,a black and brown dog playing with a stick,3383545083_1d7c95b003.jpg,-1,0.3421,0.7026,0.3605,"['2986716822_e220754d32.jpg', '2198964806_c57b0534d3.jpg', '2066241589_b80e9f676c.jpg']","[0.7026, 0.6951, 0.6533]"
3211,a black and brown dog plays with a long stick,3383545083_1d7c95b003.jpg,-1,0.3588,0.7916,0.4328,"['2066241589_b80e9f676c.jpg', '333973142_abcd151002.jpg', '2311690895_0d6efe11c8.jpg']","[0.7916, 0.6997, 0.6988]"
3212,a dog gets its legs tangled with a stick,3383545083_1d7c95b003.jpg,-1,0.1982,0.7094,0.5112,"['2198964806_c57b0534d3.jpg', '2986716822_e220754d32.jpg', '3396817186_b299ee0531.jpg']","[0.7094, 0.6936, 0.6304]"
3213,a large black dog chews on a stick,3383545083_1d7c95b003.jpg,10,0.5691,0.8046,0.2355,"['2311690895_0d6efe11c8.jpg', '288508162_1727873924.jpg', '320093980_5388cb3733.jpg']","[0.8046, 0.7889, 0.697]"
3214,the dog is biting a stick,3383545083_1d7c95b003.jpg,-1,0.0103,0.6958,0.6855,"['1745110280_0cbff5e273.jpg', '2198964806_c57b0534d3.jpg', '2066241589_b80e9f676c.jpg']","[0.6958, 0.6633, 0.6479]"
3215,man on a motorcycle performing a trick in the air,3386060324_b98fdfa449.jpg,-1,0.597,0.7859,0.1889,"['3215315009_47577bf8f7.jpg', '2773011586_6f4cd41e84.jpg', '2943334864_6bab479a3e.jpg']","[0.7859, 0.767, 0.7585]"
3216,a person in a black jacket is jumping through the air on a bike,3386060324_b98fdfa449.jpg,5,0.6838,0.8485,0.1647,"['3391924827_53b31542ce.jpg', '3119696225_b289efaec8.jpg', '2797438951_88a3ed7541.jpg']","[0.8485, 0.7519, 0.7295]"
3218,a bicycler jumps a ramp outside in the dark night,3386060324_b98fdfa449.jpg,-1,0.4175,0.834,0.4165,"['3531811969_49af4c22f0.jpg', '3295680663_af21ea648b.jpg', '2876494009_9f96d7eaf2.jpg']","[0.834, 0.7886, 0.7632]"
3219,a man is sitting on a bike in the middle of the woods,3386060324_b98fdfa449.jpg,-1,0.3424,0.7653,0.4229,"['2308108566_2cba6bca53.jpg', '2788628994_61123c03d2.jpg', '95728660_d47de66544.jpg']","[0.7653, 0.7412, 0.676]"
3221,a biker holds onto their bike while in the air with a mountin in the background,3391924827_53b31542ce.jpg,8,0.602,0.7984,0.1964,"['3649916507_b88a3d2082.jpg', '3531811969_49af4c22f0.jpg', '2998024845_1529c11694.jpg']","[0.7984, 0.7227, 0.7055]"
3222,a cyclist jumping into the air,3391924827_53b31542ce.jpg,2,0.7856,0.7927,0.007,"['3531811969_49af4c22f0.jpg', '3391924827_53b31542ce.jpg', '2943334864_6bab479a3e.jpg']","[0.7927, 0.7856, 0.7606]"
3223,a person in the air holding on to a bicycle,3391924827_53b31542ce.jpg,3,0.771,0.8387,0.0676,"['3649916507_b88a3d2082.jpg', '3386060324_b98fdfa449.jpg', '3391924827_53b31542ce.jpg']","[0.8387, 0.8348, 0.771]"
3225,two people stand before a spinning wheel at a carnival,3392019836_c7aeebca1c.jpg,5,0.6553,0.7507,0.0954,"['2504991916_dc61e59e49.jpg', '1663454406_5e2cf8c5bb.jpg', '2244551043_21b8cca866.jpg']","[0.7507, 0.7292, 0.7257]"
3226,two people play a game at a carnival,3392019836_c7aeebca1c.jpg,2,0.747,0.7612,0.0142,"['782401952_5bc5d3413a.jpg', '3392019836_c7aeebca1c.jpg', '2244551043_21b8cca866.jpg']","[0.7612, 0.747, 0.7141]"
3227,there is a man in red and two children looking at a large round colorful wheel,3392019836_c7aeebca1c.jpg,8,0.6111,0.8524,0.2413,"['3703413486_3c682732a0.jpg', '782401952_5bc5d3413a.jpg', '1663454406_5e2cf8c5bb.jpg']","[0.8524, 0.7709, 0.7311]"
3228,a couple gazes in awe at a display at a carnival,3392019836_c7aeebca1c.jpg,-1,0.5587,0.7265,0.1678,"['3673970325_4e025069e9.jpg', '1663454406_5e2cf8c5bb.jpg', '2244551043_21b8cca866.jpg']","[0.7265, 0.6552, 0.6493]"
3229,three people are standing at a carnival game,3392019836_c7aeebca1c.jpg,9,0.6363,0.763,0.1267,"['3589367895_5d3729e3ea.jpg', '782401952_5bc5d3413a.jpg', '1663454406_5e2cf8c5bb.jpg']","[0.763, 0.7565, 0.7534]"
3230,an older woman with a small dog in the snow,3393446245_37dd3f3b59.jpg,-1,0.4634,0.7056,0.2422,"['1115565519_d976d4b1f1.jpg', '2194494220_bb2178832c.jpg', '3289817083_4e78e1c05a.jpg']","[0.7056, 0.6608, 0.6566]"
3231,a woman and a cat are outside in the snow,3393446245_37dd3f3b59.jpg,-1,0.286,0.7903,0.5043,"['3289817083_4e78e1c05a.jpg', '2229179070_dc8ea8582e.jpg', '2542662402_d781dd7f7c.jpg']","[0.7903, 0.7083, 0.6116]"
3232,a woman in a brown vest is walking on the snow with an animal,3393446245_37dd3f3b59.jpg,7,0.6407,0.8359,0.1953,"['95783195_e1ba3f57ca.jpg', '2194494220_bb2178832c.jpg', '454709143_9c513f095c.jpg']","[0.8359, 0.7427, 0.7177]"
3233,a woman with a red scarf covering her head walks with her cat on snowcovered ground,3393446245_37dd3f3b59.jpg,-1,0.503,0.7904,0.2874,"['3289817083_4e78e1c05a.jpg', '95783195_e1ba3f57ca.jpg', '109202756_b97fcdc62c.jpg']","[0.7904, 0.6904, 0.6772]"
3234,heavy set woman in snow with a cat,3393446245_37dd3f3b59.jpg,-1,-0.0247,0.6886,0.7133,"['3439982121_0afc6d5973.jpg', '3289817083_4e78e1c05a.jpg', '288508162_1727873924.jpg']","[0.6886, 0.6639, 0.6306]"
3235,there is a dog running along the beach,339350939_6643bfb270.jpg,3,0.7819,0.8711,0.0892,"['1799271536_6e69c8f1dc.jpg', '3532194771_07faf20d76.jpg', '339350939_6643bfb270.jpg']","[0.8711, 0.813, 0.7819]"
3240,a man in dark clothes leaning off of a building entrance with upraised arms,3394586927_eae7732b64.jpg,6,0.62,0.7666,0.1467,"['1429723917_6af585e4c0.jpg', '518789868_8895ef8792.jpg', '1057210460_09c6f4c6c1.jpg']","[0.7666, 0.7647, 0.7001]"
3242,a skateboard rider riding his skateboard down the steps of a building,3394586927_eae7732b64.jpg,-1,0.5462,0.808,0.2618,"['3244734844_c318c29c23.jpg', '3348811097_0e09baa26f.jpg', '3576741633_671340544c.jpg']","[0.808, 0.7531, 0.7491]"
3243,the man in the black shirt is skateboarding on the front steps of the building,3394586927_eae7732b64.jpg,5,0.7482,0.8187,0.0705,"['3029472296_d429b1586c.jpg', '2922512807_d382528a93.jpg', '518789868_8895ef8792.jpg']","[0.8187, 0.7822, 0.782]"
3244,the skateboarder wearing a black tshirt and black pants is in front of the red brick building,3394586927_eae7732b64.jpg,6,0.6744,0.8233,0.1489,"['3244734844_c318c29c23.jpg', '3029472296_d429b1586c.jpg', '518789868_8895ef8792.jpg']","[0.8233, 0.7922, 0.7415]"
3245,small child swinging on a swing with trees in the background,3396036947_0af6c3aab7.jpg,3,0.8455,0.9419,0.0964,"['2884252132_5d8e776893.jpg', '2458269558_277012780d.jpg', '3396036947_0af6c3aab7.jpg']","[0.9419, 0.918, 0.8455]"
3247,a boy on a swing,3396036947_0af6c3aab7.jpg,3,0.8309,0.87,0.0391,"['2855417531_521bf47b50.jpg', '2458269558_277012780d.jpg', '3396036947_0af6c3aab7.jpg']","[0.87, 0.8446, 0.8309]"
3248,a little boy is swinging on a swing beside some trees and a river,3396036947_0af6c3aab7.jpg,2,0.7838,0.8085,0.0248,"['2884252132_5d8e776893.jpg', '3396036947_0af6c3aab7.jpg', '2458269558_277012780d.jpg']","[0.8085, 0.7838, 0.7826]"
3249,a toddler swings back very high,3396036947_0af6c3aab7.jpg,3,0.767,0.8906,0.1236,"['2884252132_5d8e776893.jpg', '2458269558_277012780d.jpg', '3396036947_0af6c3aab7.jpg']","[0.8906, 0.8553, 0.767]"
3250,a boy wearing a white apron has is arms out in a communal darts and craft room whilst a boy in blue looks on,3396043950_12783c5147.jpg,-1,0.3849,0.8068,0.4219,"['343662720_39e4067cd1.jpg', '3351667846_ac43118ae5.jpg', '2046222127_a6f300e202.jpg']","[0.8068, 0.731, 0.7301]"
3251,a crowd of people gather for a meal indoors,3396043950_12783c5147.jpg,-1,0.3646,0.753,0.3885,"['3042380610_c5ea61eef8.jpg', '2602258549_7401a3cdae.jpg', '2623247254_3bfc795121.jpg']","[0.753, 0.7468, 0.7455]"
3252,a room full of adults and children,3396043950_12783c5147.jpg,-1,0.6599,0.8504,0.1905,"['3535056297_e16f014cb7.jpg', '3197891333_b1b0fd1702.jpg', '3631474374_e40764d153.jpg']","[0.8504, 0.8052, 0.7664]"
3253,children serving at a community dinner,3396043950_12783c5147.jpg,5,0.667,0.7766,0.1097,"['782401952_5bc5d3413a.jpg', '3703413486_3c682732a0.jpg', '1663454406_5e2cf8c5bb.jpg']","[0.7766, 0.7091, 0.7005]"
3254,people in a school cafeteria with a boy in the foreground wearing yellow and brown stripes,3396043950_12783c5147.jpg,-1,0.2411,0.7938,0.5527,"['3480052428_c034b98a08.jpg', '3694219419_a7a83d4886.jpg', '2856080862_95d793fa9d.jpg']","[0.7938, 0.7586, 0.6928]"
3255,two young women posing and holding each other in closeup,3396153660_f729d9f9b9.jpg,2,0.8809,0.8915,0.0106,"['3534824784_7133119316.jpg', '3396153660_f729d9f9b9.jpg', '3319058642_885d756295.jpg']","[0.8915, 0.8809, 0.8402]"
3256,two young women posing for a picture,3396153660_f729d9f9b9.jpg,2,0.8577,0.8849,0.0273,"['3534824784_7133119316.jpg', '3396153660_f729d9f9b9.jpg', '3203707977_cc9448fecb.jpg']","[0.8849, 0.8577, 0.8106]"
3257,two women one with tattoos hold each other and smile,3396153660_f729d9f9b9.jpg,4,0.8014,0.8358,0.0344,"['3319058642_885d756295.jpg', '3534824784_7133119316.jpg', '3652150541_8fb5a3a5d1.jpg']","[0.8358, 0.8291, 0.8024]"
3258,two brunettes one with tattoos hug and smile at camera indoors,3396153660_f729d9f9b9.jpg,7,0.6575,0.722,0.0645,"['2337809114_899ba61330.jpg', '3183883750_b6acc40397.jpg', '3534824784_7133119316.jpg']","[0.722, 0.6961, 0.6883]"
3259,two middleaged women with tattoos hug each other for the camera,3396153660_f729d9f9b9.jpg,2,0.8133,0.8258,0.0126,"['3319058642_885d756295.jpg', '3396153660_f729d9f9b9.jpg', '654130822_4aeb1f1273.jpg']","[0.8258, 0.8133, 0.7468]"
3260,a brown and white dog has caught a yellow ball in a grassy field surrounded by trees,3396817186_b299ee0531.jpg,-1,0.5457,0.6932,0.1475,"['539750844_02a07ec524.jpg', '2886411666_72d8b12ce4.jpg', '496971341_22782195f0.jpg']","[0.6932, 0.6634, 0.644]"
3261,a brown dog with a yellow toy in his mouth is jumping off the grassy ground,3396817186_b299ee0531.jpg,-1,0.5087,0.7449,0.2361,"['2505360288_c972bd29c4.jpg', '2209496328_2a34fd201d.jpg', '2404692474_37da774368.jpg']","[0.7449, 0.7333, 0.6886]"
3262,a fluffy brown dog jumping with a ball in his mouth,3396817186_b299ee0531.jpg,-1,0.4734,0.7103,0.237,"['724702877_f2a938766b.jpg', '539750844_02a07ec524.jpg', '2269795781_46a296aa21.jpg']","[0.7103, 0.6766, 0.6249]"
3263,a white fluffy dog is jumping and catching a toy,3396817186_b299ee0531.jpg,-1,0.5651,0.8251,0.2601,"['2857609295_16aaa85293.jpg', '512101751_05a6d93e19.jpg', '3488087117_2719647989.jpg']","[0.8251, 0.7842, 0.7386]"
3264,the shaggy dog leaps and catches the ball,3396817186_b299ee0531.jpg,-1,0.4607,0.7912,0.3305,"['3696246123_99d4d10140.jpg', '2616561200_ea079f285a.jpg', '3155390408_8e1a81efb2.jpg']","[0.7912, 0.6766, 0.6697]"
3266,a man surfs on a yellow board,3397228832_8ce5b1c26f.jpg,2,0.7752,0.83,0.0548,"['3707990914_843e8f15f1.jpg', '3397228832_8ce5b1c26f.jpg', '2978409165_acc4f29a40.jpg']","[0.83, 0.7752, 0.7309]"
3267,a man rides a yellow surfboard,3397228832_8ce5b1c26f.jpg,3,0.7386,0.8461,0.1075,"['3707990914_843e8f15f1.jpg', '2978409165_acc4f29a40.jpg', '3397228832_8ce5b1c26f.jpg']","[0.8461, 0.7986, 0.7386]"
3268,a man in white shorts and a wetsuit top is riding on a bright yellow surfboard,3397228832_8ce5b1c26f.jpg,3,0.773,0.8712,0.0982,"['3707990914_843e8f15f1.jpg', '2978409165_acc4f29a40.jpg', '3397228832_8ce5b1c26f.jpg']","[0.8712, 0.8405, 0.773]"
3269,a man on a yellow surfboard rides an easy wave,3397228832_8ce5b1c26f.jpg,10,0.6422,0.9026,0.2604,"['3707990914_843e8f15f1.jpg', '2978409165_acc4f29a40.jpg', '1998457059_c9ac9a1e1a.jpg']","[0.9026, 0.8212, 0.7931]"
3270,a girl in yellow is laying down and man is looking at the camera,3399944164_ec24123945.jpg,3,0.6,0.6801,0.0802,"['1234293791_6566284bcd.jpg', '942399470_6132d3e5d2.jpg', '3399944164_ec24123945.jpg']","[0.6801, 0.6304, 0.6]"
3271,a man and a woman are laid back relaxing on the couch,3399944164_ec24123945.jpg,2,0.7042,0.7188,0.0146,"['3674168459_6245f4f658.jpg', '3399944164_ec24123945.jpg', '3134341610_3c55e373a7.jpg']","[0.7188, 0.7042, 0.6985]"
3272,a man in a purple shirt in front of a woman in a yellow shirt,3399944164_ec24123945.jpg,-1,0.067,0.788,0.721,"['617038406_4092ee91dd.jpg', '454686980_7517fe0c2e.jpg', '3125158798_0743dae56e.jpg']","[0.788, 0.7507, 0.7368]"
3273,a woman lays down with a camera and a man leans back on her taking the picture,3399944164_ec24123945.jpg,-1,0.4812,0.6801,0.1989,"['3640241166_b1ab7a8e7a.jpg', '3503623999_bbd5dcfb18.jpg', '2676184321_858eff416b.jpg']","[0.6801, 0.6752, 0.6563]"
3274,two young people taking pictures of themselves while laying atop each other,3399944164_ec24123945.jpg,-1,0.1366,0.7314,0.5948,"['1449692616_60507875fb.jpg', '3534824784_7133119316.jpg', '3184031654_34b5c4ffe1.jpg']","[0.7314, 0.6847, 0.6828]"
3277,a woman in brown and a man in grey look at the camera,3400385314_a5bc062e97.jpg,6,0.6847,0.7941,0.1093,"['3474265683_43b1033d94.jpg', '3125158798_0743dae56e.jpg', '3041645937_ff7591d134.jpg']","[0.7941, 0.7728, 0.7478]"
