caption_idx,caption,ground_truth_image,actual_rank_of_gt,gt_score,top1_score,score_gap,predicted_top3_images,predicted_top3_scores
2552,a man and a woman looking over a balcony at an elegant building,3150315970_8f045c41a4.jpg,-1,0.3326,0.6862,0.3536,"['268654674_d29e00b3d0.jpg', '1350811702_2ce7cfd0c5.jpg', '2222559267_6fd31e3941.jpg']","[0.6862, 0.6473, 0.6142]"
2553,a man and woman are gazing at each other on a balcony inside a building,3150315970_8f045c41a4.jpg,-1,0.5311,0.6923,0.1612,"['1332208215_fa824f6659.jpg', '3323988406_e3c8fce690.jpg', '3106340185_80d0cb770a.jpg']","[0.6923, 0.6082, 0.6]"
2554,a man and woman stand at a balcony looking at each other,3150315970_8f045c41a4.jpg,-1,0.2032,0.6444,0.4412,"['2222559267_6fd31e3941.jpg', '465859490_b077219424.jpg', '432167214_c17fcc1a2d.jpg']","[0.6444, 0.6294, 0.5958]"
2555,the number five miami player dribbles down the court,3154709407_9b0778cbeb.jpg,-1,0.5048,0.8548,0.35,"['3268443910_b36dbc1e5c.jpg', '3420260768_26a600b844.jpg', '3111208043_dbe8e87fa1.jpg']","[0.8548, 0.7469, 0.696]"
2558,man playing basketball jersey number 5,3154709407_9b0778cbeb.jpg,2,0.7873,0.8044,0.0171,"['3218481970_1fa627b3da.jpg', '3154709407_9b0778cbeb.jpg', '3368569524_a9df2fc312.jpg']","[0.8044, 0.7873, 0.7858]"
2560,a dog catches a ball in its mouth,3155390408_8e1a81efb2.jpg,9,0.5172,0.6625,0.1453,"['3696246123_99d4d10140.jpg', '459814265_d48ba48978.jpg', '539750844_02a07ec524.jpg']","[0.6625, 0.6618, 0.6569]"
2561,a dog leaps up to catch a blue and tan ball,3155390408_8e1a81efb2.jpg,3,0.8108,0.886,0.0752,"['3544673666_ffc7483c96.jpg', '539750844_02a07ec524.jpg', '3155390408_8e1a81efb2.jpg']","[0.886, 0.8409, 0.8108]"
2562,a dog reaches to catch a ball with its mouth,3155390408_8e1a81efb2.jpg,2,0.8177,0.8562,0.0385,"['539750844_02a07ec524.jpg', '3155390408_8e1a81efb2.jpg', '2616561200_ea079f285a.jpg']","[0.8562, 0.8177, 0.7417]"
2564,a white dog with black spots is catching a baseball with its mouth,3155390408_8e1a81efb2.jpg,-1,0.4807,0.6429,0.1622,"['2857609295_16aaa85293.jpg', '3608400551_d6f7965308.jpg', '3562282690_cd2a95fe9e.jpg']","[0.6429, 0.6224, 0.6181]"
2565,many people carry their drums,3155400369_69e3d6d70f.jpg,-1,0.3154,0.8234,0.508,"['2928835996_88b9f9503d.jpg', '380527679_574749123d.jpg', '3225037367_a71fa86319.jpg']","[0.8234, 0.6945, 0.6831]"
2566,marching band dressed in yellow and green march on the field,3155400369_69e3d6d70f.jpg,-1,0.2923,0.7724,0.4801,"['3347701468_bb0001b035.jpg', '2986671935_0c60bbb3fa.jpg', '2698614194_b4e6e11dff.jpg']","[0.7724, 0.7459, 0.6594]"
2567,oregon percussionists are marching with the band,3155400369_69e3d6d70f.jpg,-1,0.4899,0.7043,0.2144,"['2928835996_88b9f9503d.jpg', '3225037367_a71fa86319.jpg', '3433470650_a8b1c27173.jpg']","[0.7043, 0.6756, 0.6672]"
2568,people marching on the grass in yellow shirts carrying drums,3155400369_69e3d6d70f.jpg,-1,0.2621,0.7362,0.4741,"['305199420_89f6ddd778.jpg', '512101751_05a6d93e19.jpg', '3347701468_bb0001b035.jpg']","[0.7362, 0.6414, 0.6377]"
2569,several people in yellow and black uniforms are lined up carrying drums,3155400369_69e3d6d70f.jpg,-1,0.3653,0.7004,0.3351,"['305199420_89f6ddd778.jpg', '3347701468_bb0001b035.jpg', '241346215_037e18403a.jpg']","[0.7004, 0.6938, 0.687]"
2570,several basketball players are grabbing for the ball during a game,3155451946_c0862c70cb.jpg,2,0.855,0.8765,0.0215,"['3368569524_a9df2fc312.jpg', '3155451946_c0862c70cb.jpg', '3154709407_9b0778cbeb.jpg']","[0.8765, 0.855, 0.8392]"
2571,the basketball player in white holds the ball,3155451946_c0862c70cb.jpg,4,0.6185,0.8473,0.2288,"['3154709407_9b0778cbeb.jpg', '3368569524_a9df2fc312.jpg', '3218481970_1fa627b3da.jpg']","[0.8473, 0.8162, 0.7399]"
2572,three basketball players leap to grab a ball,3155451946_c0862c70cb.jpg,3,0.8555,0.8799,0.0244,"['3368569524_a9df2fc312.jpg', '3154709407_9b0778cbeb.jpg', '3155451946_c0862c70cb.jpg']","[0.8799, 0.8596, 0.8555]"
2575,two women joking around are caught on camera,3155501473_510f9c9f6b.jpg,-1,0.4993,0.7843,0.285,"['3319058642_885d756295.jpg', '3396153660_f729d9f9b9.jpg', '3652150541_8fb5a3a5d1.jpg']","[0.7843, 0.6923, 0.6641]"
2576,two blonde women one in glasses,3155501473_510f9c9f6b.jpg,3,0.6473,0.6605,0.0132,"['3319058642_885d756295.jpg', '3534824784_7133119316.jpg', '3155501473_510f9c9f6b.jpg']","[0.6605, 0.658, 0.6473]"
2577,a blond woman with her hand on the throat of a blond girl,3155501473_510f9c9f6b.jpg,5,0.5806,0.7612,0.1806,"['374124237_51f62b6937.jpg', '3550276904_19de3561c5.jpg', '2102732029_9ae520914d.jpg']","[0.7612, 0.6757, 0.6151]"
2578,a mother is asking her daughter to make a nice face for the camera,3155501473_510f9c9f6b.jpg,-1,0.5666,0.7613,0.1947,"['758921886_55a351dd67.jpg', '3627011534_485f667b10.jpg', '3203707977_cc9448fecb.jpg']","[0.7613, 0.7403, 0.6845]"
2579,there are two blond hair women in the picture with one pretending to choke the other,3155501473_510f9c9f6b.jpg,-1,0.4267,0.721,0.2943,"['3319058642_885d756295.jpg', '502884177_25939ac000.jpg', '3139160252_75109e9e05.jpg']","[0.721, 0.6623, 0.6486]"
2580,a boy in a white shirt and blue shirts is playing tennis,3163563871_cef3cf33ea.jpg,8,0.563,0.7654,0.2024,"['3111208043_dbe8e87fa1.jpg', '2269795781_46a296aa21.jpg', '3767841911_6678052eb6.jpg']","[0.7654, 0.6733, 0.66]"
2581,a boy swings his tennis racket at a tennis ball,3163563871_cef3cf33ea.jpg,3,0.7817,0.8696,0.0879,"['2269795781_46a296aa21.jpg', '3425071001_e7c9809ef2.jpg', '3163563871_cef3cf33ea.jpg']","[0.8696, 0.8178, 0.7817]"
2582,a kid in a black cap and light blue shorts playing tennis,3163563871_cef3cf33ea.jpg,5,0.7308,0.8126,0.0818,"['2269795781_46a296aa21.jpg', '3111208043_dbe8e87fa1.jpg', '3420260768_26a600b844.jpg']","[0.8126, 0.7999, 0.7541]"
2583,a person with sunglasses blue shorts and a white shirt hitting a tennis ball,3163563871_cef3cf33ea.jpg,2,0.8255,0.8698,0.0444,"['2269795781_46a296aa21.jpg', '3163563871_cef3cf33ea.jpg', '3425071001_e7c9809ef2.jpg']","[0.8698, 0.8255, 0.8082]"
2584,a woman is hitting a tennis ball,3163563871_cef3cf33ea.jpg,3,0.8279,0.8614,0.0336,"['3425071001_e7c9809ef2.jpg', '2269795781_46a296aa21.jpg', '3163563871_cef3cf33ea.jpg']","[0.8614, 0.8584, 0.8279]"
2586,children are sledding down a snowy hill,3164415865_612f9fd8bc.jpg,7,0.6431,0.8143,0.1713,"['72218201_e0e9c7d65b.jpg', '2238166082_140f8b01b8.jpg', '369360998_ba56fb436f.jpg']","[0.8143, 0.7745, 0.735]"
2587,five children sledding down a snowcovered street,3164415865_612f9fd8bc.jpg,7,0.6545,0.8567,0.2021,"['72218201_e0e9c7d65b.jpg', '369360998_ba56fb436f.jpg', '2238166082_140f8b01b8.jpg']","[0.8567, 0.7261, 0.7158]"
2588,four children snow sledding down a hill,3164415865_612f9fd8bc.jpg,5,0.706,0.7707,0.0646,"['369360998_ba56fb436f.jpg', '72218201_e0e9c7d65b.jpg', '2301867590_98c0ecb0cb.jpg']","[0.7707, 0.7544, 0.7414]"
2589,the people ride down the road on sleds,3164415865_612f9fd8bc.jpg,4,0.6613,0.6888,0.0276,"['2744330402_824240184c.jpg', '2863180332_372510aa49.jpg', '3726025663_e7d35d23f6.jpg']","[0.6888, 0.6826, 0.6613]"
2590,a skier on a high mountain slope,3166578139_33500f7e8a.jpg,3,0.7282,0.7859,0.0578,"['2109911919_af45b93ef3.jpg', '3264650118_be7df266e7.jpg', '3166578139_33500f7e8a.jpg']","[0.7859, 0.7853, 0.7282]"
2591,a person skis down a snowy hill,3166578139_33500f7e8a.jpg,4,0.6493,0.7481,0.0988,"['3264650118_be7df266e7.jpg', '2339140905_9f625f140a.jpg', '2109911919_af45b93ef3.jpg']","[0.7481, 0.721, 0.6982]"
2592,skier skiing downhill,3166578139_33500f7e8a.jpg,-1,0.4836,0.7637,0.2802,"['2339140905_9f625f140a.jpg', '514222285_aa0c8d05b7.jpg', '3264650118_be7df266e7.jpg']","[0.7637, 0.7095, 0.6978]"
2593,a lonely skier enjoys the slopes on a beautiful day,3166578139_33500f7e8a.jpg,-1,0.3828,0.8695,0.4868,"['2339140905_9f625f140a.jpg', '3351493005_6e5030f596.jpg', '3174726084_c108de0a64.jpg']","[0.8695, 0.8129, 0.7837]"
2594,a person dressed in black skiing down a snow covered hill,3166578139_33500f7e8a.jpg,6,0.6818,0.7719,0.0901,"['3264650118_be7df266e7.jpg', '3168123064_d1983b8f92.jpg', '2109911919_af45b93ef3.jpg']","[0.7719, 0.7453, 0.7264]"
2596,a person is surfing,3168123064_d1983b8f92.jpg,5,0.682,0.8459,0.1639,"['3018304737_0a46fc5f1d.jpg', '2984174290_a915748d77.jpg', '3627679667_0e3de9fc90.jpg']","[0.8459, 0.8147, 0.6906]"
2598,a surfer rides the waves,3168123064_d1983b8f92.jpg,4,0.7303,0.8568,0.1265,"['3018304737_0a46fc5f1d.jpg', '2984174290_a915748d77.jpg', '3627679667_0e3de9fc90.jpg']","[0.8568, 0.756, 0.7339]"
2599,a woman in a black wetsuit surfs in bad weather,3168123064_d1983b8f92.jpg,3,0.6471,0.7614,0.1143,"['3627679667_0e3de9fc90.jpg', '320093980_5388cb3733.jpg', '3168123064_d1983b8f92.jpg']","[0.7614, 0.6517, 0.6471]"
2600,three people are in the snow,3170551725_1276644eab.jpg,-1,0.5323,0.8593,0.3269,"['2301867590_98c0ecb0cb.jpg', '369360998_ba56fb436f.jpg', '2272823323_3b7291cd47.jpg']","[0.8593, 0.852, 0.7804]"
2601,there are two snowboarders one who is dressed in white is doing a trick,3170551725_1276644eab.jpg,-1,-0.0794,0.6865,0.7659,"['3442978981_53bf1f45f3.jpg', '3132760860_3e743a935d.jpg', '3352697012_751b079bbb.jpg']","[0.6865, 0.6301, 0.6031]"
2602,there are two people on a ski run and one is high in the air making a jump,3170551725_1276644eab.jpg,-1,0.2768,0.797,0.5203,"['3357416302_fcfcdd7b86.jpg', '3240351042_5d29c94b0e.jpg', '3351493005_6e5030f596.jpg']","[0.797, 0.7569, 0.737]"
2603,a person does a trick in the air on a skateboard,3170551725_1276644eab.jpg,-1,0.3053,0.7165,0.4112,"['3446762868_06e9d9d899.jpg', '3038941104_17ee91fc03.jpg', '2272750492_91e8f67328.jpg']","[0.7165, 0.6778, 0.6324]"
2604,a snowboarder is leaping a mogul,3170551725_1276644eab.jpg,3,0.7937,0.8594,0.0656,"['3329169877_175cb16845.jpg', '3329793486_afc16663cc.jpg', '3170551725_1276644eab.jpg']","[0.8594, 0.7969, 0.7937]"
2606,two blond dogs sniff one another,3173461705_b5cdeef1eb.jpg,-1,0.4691,0.6537,0.1845,"['2981372647_2061278c60.jpg', '424506167_01f365726b.jpg', '3086523890_fd9394af8b.jpg']","[0.6537, 0.6372, 0.6213]"
2607,two dogs in snow,3173461705_b5cdeef1eb.jpg,3,0.75,0.7858,0.0358,"['1287931016_fb015e2e10.jpg', '412101267_7257e6d8c0.jpg', '3173461705_b5cdeef1eb.jpg']","[0.7858, 0.7706, 0.75]"
2608,two dogs play in the snow,3173461705_b5cdeef1eb.jpg,5,0.7267,0.8053,0.0786,"['412101267_7257e6d8c0.jpg', '3266306177_7994dc2865.jpg', '1287931016_fb015e2e10.jpg']","[0.8053, 0.7472, 0.7433]"
2611,the flag of a country is being held in a crowd,3174726084_c108de0a64.jpg,-1,0.3497,0.8777,0.528,"['3225037367_a71fa86319.jpg', '3688839836_ba5e4c24fc.jpg', '1303727066_23d0f6ed43.jpg']","[0.8777, 0.6816, 0.6703]"
2613,a flag is carried,3174726084_c108de0a64.jpg,-1,0.3244,0.8017,0.4774,"['3225037367_a71fa86319.jpg', '1425919702_ddb761aeec.jpg', '3535879138_9281dc83d5.jpg']","[0.8017, 0.7571, 0.7163]"
2614,a red white black and green flag,3174726084_c108de0a64.jpg,9,0.5467,0.6851,0.1384,"['3347701468_bb0001b035.jpg', '3230101918_7d81cb0fc8.jpg', '512101751_05a6d93e19.jpg']","[0.6851, 0.6526, 0.6505]"
2615,a boy in a sports uniform chasing a soccer ball,3177298173_78cea31d64.jpg,7,0.6975,0.8871,0.1896,"['2962977152_9d6958fdd5.jpg', '3506607642_40037b3fbf.jpg', '3538021517_b930dc76fc.jpg']","[0.8871, 0.8661, 0.82]"
2617,a child in a blue and white team uniform chasing a soccer ball,3177298173_78cea31d64.jpg,9,0.6168,0.909,0.2922,"['2962977152_9d6958fdd5.jpg', '3506607642_40037b3fbf.jpg', '278608022_4175813019.jpg']","[0.909, 0.891, 0.8158]"
2618,a young boy in a blue soccer uniform chasing a ball,3177298173_78cea31d64.jpg,8,0.6415,0.8307,0.1892,"['2962977152_9d6958fdd5.jpg', '3506607642_40037b3fbf.jpg', '278608022_4175813019.jpg']","[0.8307, 0.7865, 0.7588]"
2619,boy in a blue uniform playing soccer,3177298173_78cea31d64.jpg,7,0.7368,0.8632,0.1264,"['2962977152_9d6958fdd5.jpg', '278608022_4175813019.jpg', '3506607642_40037b3fbf.jpg']","[0.8632, 0.8113, 0.8093]"
2621,two young boys playing with ducks near the water,3178489390_13a6ae7524.jpg,9,0.5539,0.7152,0.1614,"['3041689520_c481bdb20e.jpg', '2271468944_3264d29208.jpg', '3584406900_039f30b34c.jpg']","[0.7152, 0.6832, 0.6497]"
2623,two children walking up a hill away from ducks on a lake,3178489390_13a6ae7524.jpg,-1,0.5658,0.7189,0.1531,"['3041689520_c481bdb20e.jpg', '2271468944_3264d29208.jpg', '2672588619_3849930e99.jpg']","[0.7189, 0.6709, 0.6644]"
2624,two little boys running from a lake with ducks,3178489390_13a6ae7524.jpg,-1,0.5355,0.7924,0.2569,"['3041689520_c481bdb20e.jpg', '2852982055_8112d0964f.jpg', '2107838729_a527e434bd.jpg']","[0.7924, 0.7325, 0.723]"
2626,a girl is sitting on a couch with a keyboard in her lap,3178599352_c57fdebcd2.jpg,3,0.6774,0.7576,0.0803,"['2119660490_ce0d4d1f73.jpg', '2550109269_bc4262bd27.jpg', '3178599352_c57fdebcd2.jpg']","[0.7576, 0.7131, 0.6774]"
2630,person in the midst of a ramp jump,3179336562_c3d0c0a3bd.jpg,4,0.7492,0.8338,0.0846,"['3240351042_5d29c94b0e.jpg', '3357416302_fcfcdd7b86.jpg', '3057497487_57ecc60ff1.jpg']","[0.8338, 0.8044, 0.7691]"
2631,the boy is performing a trick off a ramp with a skateboard,3179336562_c3d0c0a3bd.jpg,-1,0.4647,0.7625,0.2979,"['3038941104_17ee91fc03.jpg', '2876494009_9f96d7eaf2.jpg', '3576741633_671340544c.jpg']","[0.7625, 0.7151, 0.6672]"
2632,a large graffitied skateboarding ramp with a couple people in the background,3179336562_c3d0c0a3bd.jpg,-1,0.4783,0.7878,0.3095,"['3531811969_49af4c22f0.jpg', '3724113279_99b6e5bf41.jpg', '432167214_c17fcc1a2d.jpg']","[0.7878, 0.647, 0.6287]"
2633,a bicyclist doing a trick on a ramp,3179336562_c3d0c0a3bd.jpg,-1,0.3201,0.8218,0.5017,"['3531811969_49af4c22f0.jpg', '3476451861_5b9c9ce191.jpg', '3724113279_99b6e5bf41.jpg']","[0.8218, 0.8084, 0.7096]"
2634,a cyclist is performing a jump on a graffiti covered ramp,3179336562_c3d0c0a3bd.jpg,-1,0.4289,0.7628,0.3339,"['3531811969_49af4c22f0.jpg', '3724113279_99b6e5bf41.jpg', '3476451861_5b9c9ce191.jpg']","[0.7628, 0.7463, 0.6424]"
2635,a man is about to fall off his surfboard in a wave,3183519385_311555d5f5.jpg,4,0.7264,0.813,0.0866,"['3018304737_0a46fc5f1d.jpg', '3168123064_d1983b8f92.jpg', '3627679667_0e3de9fc90.jpg']","[0.813, 0.7861, 0.7802]"
2636,a man surfs the sun behind him his face in shadow,3183519385_311555d5f5.jpg,2,0.7731,0.7946,0.0215,"['3018304737_0a46fc5f1d.jpg', '3183519385_311555d5f5.jpg', '3168123064_d1983b8f92.jpg']","[0.7946, 0.7731, 0.7158]"
2637,a woman on a surfboard in front of a wave of green water,3183519385_311555d5f5.jpg,-1,0.4722,0.7613,0.289,"['2726262796_03bd63a155.jpg', '3627679667_0e3de9fc90.jpg', '3705688385_47651205d3.jpg']","[0.7613, 0.755, 0.6953]"
2638,someone is surfing a giant wave,3183519385_311555d5f5.jpg,-1,0.6422,0.8749,0.2327,"['3018304737_0a46fc5f1d.jpg', '2984174290_a915748d77.jpg', '3058627443_1d57ff0a2c.jpg']","[0.8749, 0.7759, 0.6911]"
2639,the boy is surfing,3183519385_311555d5f5.jpg,5,0.637,0.8029,0.1659,"['2978409165_acc4f29a40.jpg', '2701487024_e866eb4550.jpg', '3707990914_843e8f15f1.jpg']","[0.8029, 0.7332, 0.7288]"
2640,two teenage girls hold a card referring to periods as they smile,3183883750_b6acc40397.jpg,10,0.61,0.7756,0.1656,"['3396153660_f729d9f9b9.jpg', '3319058642_885d756295.jpg', '3145967019_1a83ebf712.jpg']","[0.7756, 0.7394, 0.7342]"
2641,two people smile at the camera while holding a sign,3183883750_b6acc40397.jpg,3,0.6717,0.7152,0.0436,"['3145967019_1a83ebf712.jpg', '3203707977_cc9448fecb.jpg', '3183883750_b6acc40397.jpg']","[0.7152, 0.6835, 0.6717]"
2642,two people pose for a picure holding a card that says know what this is,3183883750_b6acc40397.jpg,-1,0.5945,0.7177,0.1232,"['1417295167_5299df6db8.jpg', '2380464803_a64f05bfa9.jpg', '3199895624_4f01798c6f.jpg']","[0.7177, 0.7063, 0.6836]"
2643,two girls hold up a card reading know what this is,3183883750_b6acc40397.jpg,-1,0.531,0.6335,0.1025,"['1332208215_fa824f6659.jpg', '3543378438_47e2712486.jpg', '3150315970_8f045c41a4.jpg']","[0.6335, 0.6128, 0.6007]"
2644,two kids smiling and holding a card,3183883750_b6acc40397.jpg,-1,0.4053,0.7039,0.2986,"['3613030730_0b28b079ba.jpg', '2337809114_899ba61330.jpg', '799431781_65dc312afc.jpg']","[0.7039, 0.6818, 0.6454]"
2645,the middle eastern woman wearing the pink headscarf is walking beside a woman in a purple headscarf,3184031654_34b5c4ffe1.jpg,3,0.7197,0.7471,0.0273,"['1389264266_8170bc1c54.jpg', '440184957_267f3f3a2b.jpg', '3184031654_34b5c4ffe1.jpg']","[0.7471, 0.7298, 0.7197]"
2647,two women are wearing lavender scarves an their heads,3184031654_34b5c4ffe1.jpg,-1,0.5178,0.7733,0.2555,"['3396153660_f729d9f9b9.jpg', '3319058642_885d756295.jpg', '3183883750_b6acc40397.jpg']","[0.7733, 0.767, 0.7055]"
2648,two women dressed with scarves over their heads look angrily at the photographer,3184031654_34b5c4ffe1.jpg,-1,0.5522,0.8097,0.2575,"['3396153660_f729d9f9b9.jpg', '3183883750_b6acc40397.jpg', '3319058642_885d756295.jpg']","[0.8097, 0.7805, 0.7604]"
2653,a man and a girl walking on the beach orange sunset behind,3189002057_3ef61b803e.jpg,2,0.7628,0.7683,0.0055,"['2277081067_d2b4c98bce.jpg', '3189002057_3ef61b803e.jpg', '2597308074_acacc12e1b.jpg']","[0.7683, 0.7628, 0.7562]"
2660,a bunch of men playing rugby,3195188609_01afbe46e6.jpg,2,0.7129,0.9305,0.2175,"['3539840291_1c3eed701d.jpg', '3195188609_01afbe46e6.jpg', '2194495372_bdac7d9e71.jpg']","[0.9305, 0.7129, 0.6712]"
2661,a group of men running in a field,3195188609_01afbe46e6.jpg,6,0.6626,0.7016,0.0389,"['2698487246_e827404cac.jpg', '2194495372_bdac7d9e71.jpg', '3712923460_1b20ebb131.jpg']","[0.7016, 0.6959, 0.6815]"
2662,a rugby player runs with the ball whilst being supported by a line of backs,3195188609_01afbe46e6.jpg,4,0.67,0.8265,0.1565,"['3539840291_1c3eed701d.jpg', '2962977152_9d6958fdd5.jpg', '3522749949_fb615cee47.jpg']","[0.8265, 0.7351, 0.6882]"
2663,a soccer player advances with the ball on a sunny day,3195188609_01afbe46e6.jpg,-1,0.4921,0.8815,0.3894,"['3522749949_fb615cee47.jpg', '278608022_4175813019.jpg', '2962977152_9d6958fdd5.jpg']","[0.8815, 0.7938, 0.7752]"
2664,rugby players running with trees and spectators in the background,3195188609_01afbe46e6.jpg,2,0.8082,0.84,0.0318,"['3539840291_1c3eed701d.jpg', '3195188609_01afbe46e6.jpg', '2194495372_bdac7d9e71.jpg']","[0.84, 0.8082, 0.7725]"
2665,two couples and four kids pose for a family picture,3197891333_b1b0fd1702.jpg,5,0.7708,0.8351,0.0643,"['3694093650_547259731e.jpg', '3254817653_632e840423.jpg', '3712923460_1b20ebb131.jpg']","[0.8351, 0.8246, 0.7958]"
2666,a family posing by the mantle and christmas tree,3197891333_b1b0fd1702.jpg,-1,0.4166,0.7236,0.307,"['3694093650_547259731e.jpg', '3480052428_c034b98a08.jpg', '2623560640_0445c9a138.jpg']","[0.7236, 0.6605, 0.6357]"
2667,a happy family poses by the fireplace,3197891333_b1b0fd1702.jpg,-1,-0.0164,0.6954,0.7118,"['3726700898_c50494b8bd.jpg', '278002800_3817135105.jpg', '2623247254_3bfc795121.jpg']","[0.6954, 0.6337, 0.6058]"
2668,a family of nine people including four children pose in front of a brick fireplace with a white mantle,3197891333_b1b0fd1702.jpg,7,0.6172,0.8129,0.1957,"['3694093650_547259731e.jpg', '3242718240_3358f2d6e6.jpg', '3712923460_1b20ebb131.jpg']","[0.8129, 0.7422, 0.715]"
2669,a family poses in front of the fireplace and christmas tree,3197891333_b1b0fd1702.jpg,-1,0.3219,0.6881,0.3662,"['3480052428_c034b98a08.jpg', '3002920707_5d2e6e6aac.jpg', '3694093650_547259731e.jpg']","[0.6881, 0.6487, 0.6293]"
2670,a child pushes its face up towards a window of a playground,319847643_df7c2a1d25.jpg,-1,0.1998,0.7274,0.5276,"['2556392380_ee57514233.jpg', '1427391496_ea512cbe7f.jpg', '2358554995_54ed3baa83.jpg']","[0.7274, 0.6896, 0.6874]"
2671,a girl cringes when drops of water come her way,319847643_df7c2a1d25.jpg,-1,0.3066,0.7177,0.4111,"['2704934519_457dc38986.jpg', '1801063894_60bce29e19.jpg', '2830869109_c4e403eae6.jpg']","[0.7177, 0.7145, 0.6798]"
2672,girls squints presses against oval hole in wet colorful structure,319847643_df7c2a1d25.jpg,-1,0.1858,0.7117,0.5259,"['533713001_2d36e93509.jpg', '3150315970_8f045c41a4.jpg', '2452686995_621878f561.jpg']","[0.7117, 0.7082, 0.6516]"
2673,one boy who has a funny expression on his face has his hands up by his head and is looking through a hole,319847643_df7c2a1d25.jpg,-1,0.0214,0.6856,0.6642,"['1235580648_7eebaed9bc.jpg', '2131762850_5293a288d9.jpg', '3217291172_10ef70af88.jpg']","[0.6856, 0.6309, 0.6254]"
2674,water is spraying on the child with its face through a cut out hole,319847643_df7c2a1d25.jpg,-1,0.53,0.6569,0.1269,"['1308472581_9961782889.jpg', '2271468944_3264d29208.jpg', '2542037086_58c833699c.jpg']","[0.6569, 0.6421, 0.622]"
2676,a man is on top of a ridge looking at a small stone tower,319869052_08b000e4af.jpg,2,0.661,0.6766,0.0156,"['58368365_03ed3e5bdf.jpg', '319869052_08b000e4af.jpg', '2098174172_e57d86ea03.jpg']","[0.6766, 0.661, 0.6325]"
