caption_idx,caption,ground_truth_image,actual_rank_of_gt,gt_score,top1_score,score_gap,predicted_top3_images,predicted_top3_scores
2886,two dogs a big dog and a small dog run in the snow,3266306177_7994dc2865.jpg,6,0.6708,0.8184,0.1476,"['3195040792_a03954a19f.jpg', '3173461705_b5cdeef1eb.jpg', '366548880_3d3e914746.jpg']","[0.8184, 0.7768, 0.7617]"
2887,a little black dog and a large brown dog are out in the snow,3266306177_7994dc2865.jpg,3,0.7279,0.786,0.0582,"['412101267_7257e6d8c0.jpg', '3195040792_a03954a19f.jpg', '3266306177_7994dc2865.jpg']","[0.786, 0.7698, 0.7279]"
2888,a large brown dog and small black dog walk on the snow,3266306177_7994dc2865.jpg,2,0.6684,0.7352,0.0668,"['1067790824_f3cc97239b.jpg', '3266306177_7994dc2865.jpg', '400562847_e15aba0aac.jpg']","[0.7352, 0.6684, 0.6605]"
2890,a man about to hit a tennis ball with a racket,3268443910_b36dbc1e5c.jpg,-1,0.4585,0.856,0.3975,"['2269795781_46a296aa21.jpg', '3163563871_cef3cf33ea.jpg', '3420260768_26a600b844.jpg']","[0.856, 0.8188, 0.8175]"
2891,a man in an orange shirt playing tennis,3268443910_b36dbc1e5c.jpg,5,0.6536,0.8206,0.167,"['2269795781_46a296aa21.jpg', '3420260768_26a600b844.jpg', '3425071001_e7c9809ef2.jpg']","[0.8206, 0.8086, 0.7405]"
2892,a man in an orange tshirt and white wristbands plays tennis,3268443910_b36dbc1e5c.jpg,6,0.6223,0.8245,0.2022,"['3420260768_26a600b844.jpg', '2269795781_46a296aa21.jpg', '3163563871_cef3cf33ea.jpg']","[0.8245, 0.8192, 0.7586]"
2893,a man wearing an orange u miami tshirt playing tennis,3268443910_b36dbc1e5c.jpg,3,0.6732,0.7387,0.0655,"['3420260768_26a600b844.jpg', '2269795781_46a296aa21.jpg', '3268443910_b36dbc1e5c.jpg']","[0.7387, 0.7119, 0.6732]"
2894,a tennis player in an orange shirt is lining up his racquet to strike the ball,3268443910_b36dbc1e5c.jpg,10,0.5706,0.8066,0.236,"['3420260768_26a600b844.jpg', '2269795781_46a296aa21.jpg', '3163563871_cef3cf33ea.jpg']","[0.8066, 0.8052, 0.7626]"
2895,four dogs run in the grass,3271084924_4778d556cc.jpg,-1,0.4114,0.7458,0.3344,"['2855667597_bf6ceaef8e.jpg', '439492931_a96d590e40.jpg', '2818735880_68b3dfe1f5.jpg']","[0.7458, 0.7319, 0.7043]"
2896,three dogs walking in the grass,3271084924_4778d556cc.jpg,-1,0.425,0.7035,0.2785,"['439492931_a96d590e40.jpg', '2855667597_bf6ceaef8e.jpg', '2216695423_1362cb25f3.jpg']","[0.7035, 0.6746, 0.6655]"
2897,two dogs are running in the field,3271084924_4778d556cc.jpg,10,0.5396,0.7518,0.2121,"['2567035103_3511020c8f.jpg', '3724718895_bd03f4a4dc.jpg', '3029715635_43ab414dfb.jpg']","[0.7518, 0.6889, 0.667]"
2898,two dogs run in the grass as a third dog watches from behind them,3271084924_4778d556cc.jpg,-1,0.5432,0.7883,0.2451,"['439492931_a96d590e40.jpg', '3526018344_450c517a72.jpg', '2567035103_3511020c8f.jpg']","[0.7883, 0.7387, 0.7201]"
2899,two large dogs running while a third watches,3271084924_4778d556cc.jpg,-1,0.506,0.6108,0.1049,"['2216695423_1362cb25f3.jpg', '3526018344_450c517a72.jpg', '522486784_978021d537.jpg']","[0.6108, 0.6055, 0.5982]"
2900,a cattle dog nips the leg of an animal,3271468462_701eb88d3b.jpg,4,0.7004,0.7299,0.0295,"['536721406_884ab8fece.jpg', '2656987333_80dcc82c05.jpg', '2403544744_cba152f5c1.jpg']","[0.7299, 0.7101, 0.7052]"
2902,a dog nips at the leg of a horse,3271468462_701eb88d3b.jpg,4,0.6778,0.7736,0.0958,"['2656987333_80dcc82c05.jpg', '536721406_884ab8fece.jpg', '3541962817_78bcd3835b.jpg']","[0.7736, 0.7093, 0.679]"
2905,a chipmunk stands on the edge of a field and road,3273091032_98f724b36b.jpg,-1,0.3555,0.606,0.2504,"['109823397_e35154645f.jpg', '2410153942_ba4a136358.jpg', '3301754574_465af5bf6d.jpg']","[0.606, 0.5669, 0.5393]"
2906,a squirrel stands in the grass looking around,3273091032_98f724b36b.jpg,3,0.5322,0.5622,0.03,"['2472574160_8ce233f396.jpg', '689776124_07f560a920.jpg', '3273091032_98f724b36b.jpg']","[0.5622, 0.5424, 0.5322]"
2907,a squirrel stands on its hind legs in the grass at the edge of a road,3273091032_98f724b36b.jpg,-1,0.4458,0.6318,0.1861,"['791338571_7f38510bf7.jpg', '689776124_07f560a920.jpg', '1514957266_a19827c538.jpg']","[0.6318, 0.5398, 0.5348]"
2908,there is a squirrel sitting up in the grass,3273091032_98f724b36b.jpg,2,0.6491,0.6558,0.0067,"['3495490064_8db40a83af.jpg', '3273091032_98f724b36b.jpg', '2066241589_b80e9f676c.jpg']","[0.6558, 0.6491, 0.5438]"
2909,the squirrel sits straight up in the grass,3273091032_98f724b36b.jpg,2,0.6372,0.6416,0.0044,"['3495490064_8db40a83af.jpg', '3273091032_98f724b36b.jpg', '2066241589_b80e9f676c.jpg']","[0.6416, 0.6372, 0.5671]"
2910,two grey dogs run near the water on a manicured lawn in the fall,327415627_6313d32a64.jpg,-1,0.2534,0.6868,0.4334,"['1130401779_8c30182e3e.jpg', '2852982055_8112d0964f.jpg', '2244024374_54d7e88c2b.jpg']","[0.6868, 0.6132, 0.6095]"
2911,two dogs run through grass near a body of water,327415627_6313d32a64.jpg,-1,0.2596,0.6888,0.4292,"['2289212650_69de7a20b2.jpg', '2567035103_3511020c8f.jpg', '2244024374_54d7e88c2b.jpg']","[0.6888, 0.6805, 0.6536]"
2912,two dogs run through a field,327415627_6313d32a64.jpg,-1,0.2617,0.775,0.5133,"['2567035103_3511020c8f.jpg', '3724718895_bd03f4a4dc.jpg', '439492931_a96d590e40.jpg']","[0.775, 0.6766, 0.6507]"
2913,two dogs run along the green grass near the water,327415627_6313d32a64.jpg,-1,0.2743,0.654,0.3797,"['2289212650_69de7a20b2.jpg', '2567035103_3511020c8f.jpg', '2244024374_54d7e88c2b.jpg']","[0.654, 0.6325, 0.5717]"
2914,two dogs running past a tree,327415627_6313d32a64.jpg,-1,0.3344,0.7698,0.4354,"['1403414927_5f80281505.jpg', '2289096282_4ef120f189.jpg', '2259203920_6b93b721ce.jpg']","[0.7698, 0.6526, 0.65]"
2915,a crowd of people in the street at night,3280052365_c4644bf0a5.jpg,-1,0.4419,0.682,0.2401,"['3433470650_a8b1c27173.jpg', '3535879138_9281dc83d5.jpg', '1225443522_1633e7121f.jpg']","[0.682, 0.6145, 0.6095]"
2916,a young girl sits atop a lady s shoulders as they revel with the celebrating crowd,3280052365_c4644bf0a5.jpg,6,0.548,0.6296,0.0816,"['3718007650_e5930b4509.jpg', '1454841725_4b6e6199e2.jpg', '3225037367_a71fa86319.jpg']","[0.6296, 0.6154, 0.5713]"
2919,two women and one young girl are together in a crowded area,3280052365_c4644bf0a5.jpg,7,0.6386,0.7946,0.1561,"['3718007650_e5930b4509.jpg', '1454841725_4b6e6199e2.jpg', '3114944484_28b5bb9842.jpg']","[0.7946, 0.7011, 0.6677]"
2922,white bird flying above water,3282634762_2650d0088a.jpg,3,0.8585,0.8907,0.0321,"['3315110972_1090d11728.jpg', '3405113041_4b72c24801.jpg', '3282634762_2650d0088a.jpg']","[0.8907, 0.8652, 0.8585]"
2928,the girl is running through a park near a wooden park bench,3286222970_1fa445e38f.jpg,2,0.6291,0.6312,0.0021,"['1424237335_b3be9920ba.jpg', '3286222970_1fa445e38f.jpg', '3454988449_1de1ef4f20.jpg']","[0.6312, 0.6291, 0.5444]"
2929,young girl in green shirt and sandals runs down the street,3286222970_1fa445e38f.jpg,7,0.6249,0.7559,0.131,"['3415228562_4efa9c9b70.jpg', '2021671653_567395c7cf.jpg', '2422018883_336519b5c6.jpg']","[0.7559, 0.726, 0.7196]"
2930,two couples pose for a picture in the winter,3287963317_186491ee78.jpg,-1,0.384,0.5913,0.2073,"['1389264266_8170bc1c54.jpg', '2272823323_3b7291cd47.jpg', '3155501473_510f9c9f6b.jpg']","[0.5913, 0.5834, 0.5757]"
2931,there are four people dressed in warm clothes sitting in the snow in front of a huge piece of ice,3287963317_186491ee78.jpg,3,0.7151,0.7735,0.0584,"['369360998_ba56fb436f.jpg', '3164415865_612f9fd8bc.jpg', '3287963317_186491ee78.jpg']","[0.7735, 0.7392, 0.7151]"
2932,a group poses for a picture in front of a frozen waterfall,3287963317_186491ee78.jpg,2,0.6656,0.6761,0.0105,"['3229821595_77ace81c6b.jpg', '3287963317_186491ee78.jpg', '413737417_b0a8b445e9.jpg']","[0.6761, 0.6656, 0.5596]"
2933,four people crouched near an ice formation,3287963317_186491ee78.jpg,3,0.6483,0.6929,0.0446,"['72218201_e0e9c7d65b.jpg', '369360998_ba56fb436f.jpg', '3287963317_186491ee78.jpg']","[0.6929, 0.6534, 0.6483]"
2935,a person jumping down a hill on his snowboard in the winter,3288274849_07ff76ee93.jpg,-1,0.523,0.8099,0.2869,"['3170551725_1276644eab.jpg', '3248352729_ab264b2222.jpg', '3329169877_175cb16845.jpg']","[0.8099, 0.7986, 0.7837]"
2936,a snowboarder glides down a stair rail,3288274849_07ff76ee93.jpg,5,0.6416,0.711,0.0693,"['3412822878_5d961492e5.jpg', '3329793486_afc16663cc.jpg', '3708743823_3e3e0554d1.jpg']","[0.711, 0.7043, 0.6644]"
2937,a snowboarder goes down a short hill next to stairs,3288274849_07ff76ee93.jpg,-1,0.4832,0.7075,0.2243,"['3329793486_afc16663cc.jpg', '3287963317_186491ee78.jpg', '1428578577_82864facae.jpg']","[0.7075, 0.6847, 0.6227]"
2938,a snowboarder is going down a snowy hill next to a staircase behind a building,3288274849_07ff76ee93.jpg,6,0.5687,0.7119,0.1432,"['3287963317_186491ee78.jpg', '3329793486_afc16663cc.jpg', '1428578577_82864facae.jpg']","[0.7119, 0.6856, 0.5909]"
2939,person snowboarding on hill near snow covered stairs with buildings nearby,3288274849_07ff76ee93.jpg,4,0.645,0.733,0.0881,"['3329793486_afc16663cc.jpg', '3412822878_5d961492e5.jpg', '3287963317_186491ee78.jpg']","[0.733, 0.6828, 0.6597]"
2940,a toddler is petting a brown and cream colored pony,3289817083_4e78e1c05a.jpg,-1,0.4118,0.6415,0.2296,"['3079787482_0757e9d167.jpg', '3439982121_0afc6d5973.jpg', '2584412512_6767593f24.jpg']","[0.6415, 0.5471, 0.4712]"
2942,a man holding a baby who is petting a pony,3289817083_4e78e1c05a.jpg,-1,0.4105,0.5464,0.1359,"['3439982121_0afc6d5973.jpg', '2470486377_c3a39ccb7b.jpg', '3321516504_5ee97771cb.jpg']","[0.5464, 0.4903, 0.4809]"
2946,a man dressed in white and wearing a red cap plays on the grass,3290105461_7590f23371.jpg,2,0.5623,0.6206,0.0584,"['2681215810_00b0642f7b.jpg', '3290105461_7590f23371.jpg', '1396703063_e8c3687afe.jpg']","[0.6206, 0.5623, 0.5591]"
2947,a man in a rugby uniform hitting a ball in a grassy field,3290105461_7590f23371.jpg,3,0.6401,0.7226,0.0824,"['3539840291_1c3eed701d.jpg', '3380072636_4cd59385fd.jpg', '3290105461_7590f23371.jpg']","[0.7226, 0.6403, 0.6401]"
2949,cricket player with red cap hits the ball outdoors,3290105461_7590f23371.jpg,3,0.602,0.7226,0.1205,"['2460823604_7f6f786b1c.jpg', '3132760860_3e743a935d.jpg', '3290105461_7590f23371.jpg']","[0.7226, 0.6083, 0.602]"
2950,two men next to a building playing a guitar and drums,3293018193_e4e0c8db7c.jpg,-1,0.297,0.857,0.5601,"['3619232550_0b1e1fd4e4.jpg', '3332202255_a30c522664.jpg', '3155400369_69e3d6d70f.jpg']","[0.857, 0.66, 0.5979]"
2951,two guys are on the side of the street playing a guitar and drums,3293018193_e4e0c8db7c.jpg,-1,0.3221,0.8607,0.5386,"['3619232550_0b1e1fd4e4.jpg', '3332202255_a30c522664.jpg', '3155400369_69e3d6d70f.jpg']","[0.8607, 0.6653, 0.6124]"
2952,on the street a man sits and plays the drums while a man standing beside him plays the guitar,3293018193_e4e0c8db7c.jpg,-1,0.2883,0.8379,0.5497,"['3619232550_0b1e1fd4e4.jpg', '374103842_17873ce505.jpg', '3332202255_a30c522664.jpg']","[0.8379, 0.6344, 0.625]"
2953,a man is playing a guitar next to another man who is sitting behind a green cart wearing a mask,3293018193_e4e0c8db7c.jpg,-1,0.3063,0.7173,0.411,"['3619232550_0b1e1fd4e4.jpg', '3155400369_69e3d6d70f.jpg', '3332202255_a30c522664.jpg']","[0.7173, 0.5954, 0.5768]"
2954,a man plays a guitar while another man sits next to him wearing a mask,3293018193_e4e0c8db7c.jpg,-1,0.1567,0.7794,0.6226,"['3619232550_0b1e1fd4e4.jpg', '3332202255_a30c522664.jpg', '3155400369_69e3d6d70f.jpg']","[0.7794, 0.6651, 0.5968]"
2955,a brown dog is carrying a stick in its mouth,3294952558_96bb8c8cf3.jpg,-1,0.137,0.725,0.588,"['2986716822_e220754d32.jpg', '333973142_abcd151002.jpg', '2066241589_b80e9f676c.jpg']","[0.725, 0.5506, 0.5314]"
2956,a brown dog is fetching a stick in a country setting,3294952558_96bb8c8cf3.jpg,-1,0.2503,0.6924,0.4421,"['1526325728_74eb4153d8.jpg', '2986716822_e220754d32.jpg', '1659358133_95cd1027bd.jpg']","[0.6924, 0.6816, 0.6022]"
2957,a dog is standing in the fenced in field with a stick in his mouth,3294952558_96bb8c8cf3.jpg,-1,0.4621,0.7584,0.2963,"['2986716822_e220754d32.jpg', '2066241589_b80e9f676c.jpg', '333973142_abcd151002.jpg']","[0.7584, 0.6426, 0.5685]"
2958,a dog runs through a field with a stick in his mouth,3294952558_96bb8c8cf3.jpg,-1,0.3959,0.6884,0.2925,"['2986716822_e220754d32.jpg', '2404520067_87798dbaee.jpg', '3396817186_b299ee0531.jpg']","[0.6884, 0.5884, 0.5818]"
2959,the brown dog is bringing back a stick on green grass,3294952558_96bb8c8cf3.jpg,-1,0.3293,0.8281,0.4988,"['2986716822_e220754d32.jpg', '2066241589_b80e9f676c.jpg', '2229179070_dc8ea8582e.jpg']","[0.8281, 0.6052, 0.5805]"
2960,a person is jumping over a train car while on their bicycle,3295680663_af21ea648b.jpg,8,0.487,0.5875,0.1005,"['3240351042_5d29c94b0e.jpg', '3531811969_49af4c22f0.jpg', '2268729848_d418451226.jpg']","[0.5875, 0.5515, 0.5351]"
2961,a person is in the air while riding his bicycle on top of the train on a clear blue sky day,3295680663_af21ea648b.jpg,-1,0.4521,0.6313,0.1791,"['3240351042_5d29c94b0e.jpg', '3531811969_49af4c22f0.jpg', '3671933270_d124e9a1a4.jpg']","[0.6313, 0.6101, 0.5955]"
2962,a person on a bicycle moving across the top of a train,3295680663_af21ea648b.jpg,-1,0.4183,0.6279,0.2096,"['3671933270_d124e9a1a4.jpg', '3649916507_b88a3d2082.jpg', '3729405438_6e79077ab2.jpg']","[0.6279, 0.6234, 0.6096]"
2963,a man jumps train cars with his bike,3295680663_af21ea648b.jpg,-1,0.3753,0.5689,0.1937,"['397601572_9587a39291.jpg', '1643915227_9f48068772.jpg', '2877159456_ea4a46b0d2.jpg']","[0.5689, 0.5028, 0.4872]"
2964,a man on a bmx bike jumps over a train,3295680663_af21ea648b.jpg,-1,0.3792,0.7351,0.3559,"['3531811969_49af4c22f0.jpg', '3649916507_b88a3d2082.jpg', '3729405438_6e79077ab2.jpg']","[0.7351, 0.6993, 0.6525]"
2965,brown dog jumping near water on the beach,3298233193_d2a550840d.jpg,10,0.6282,0.8434,0.2153,"['2281006675_fde04e93dd.jpg', '2952141476_fc9a48a60a.jpg', '140430106_2978fda105.jpg']","[0.8434, 0.7798, 0.7698]"
2967,a dog plays with a ball at the beach,3298233193_d2a550840d.jpg,2,0.6286,0.6635,0.0349,"['539750844_02a07ec524.jpg', '3298233193_d2a550840d.jpg', '2281006675_fde04e93dd.jpg']","[0.6635, 0.6286, 0.6167]"
2968,a dog playing in the waves with a ball,3298233193_d2a550840d.jpg,2,0.6421,0.7091,0.0669,"['2417745327_a2c2705043.jpg', '3298233193_d2a550840d.jpg', '3496028495_431cfdc042.jpg']","[0.7091, 0.6421, 0.6182]"
2970,a black bird carrying a small branch,3301754574_465af5bf6d.jpg,9,0.4645,0.5492,0.0847,"['333973142_abcd151002.jpg', '358875403_f357f03713.jpg', '3405113041_4b72c24801.jpg']","[0.5492, 0.5279, 0.5122]"
2971,a black bird flies while carrying a small tree branch in its beak,3301754574_465af5bf6d.jpg,3,0.5296,0.5442,0.0146,"['358875403_f357f03713.jpg', '333973142_abcd151002.jpg', '3301754574_465af5bf6d.jpg']","[0.5442, 0.538, 0.5296]"
2972,a black bird in the air with leaves in its mouth,3301754574_465af5bf6d.jpg,3,0.5496,0.5769,0.0273,"['3405113041_4b72c24801.jpg', '3315110972_1090d11728.jpg', '3301754574_465af5bf6d.jpg']","[0.5769, 0.562, 0.5496]"
2974,the bird is carrying a plant in its mouth while flying,3301754574_465af5bf6d.jpg,2,0.6522,0.6545,0.0023,"['2909875716_25c8652614.jpg', '3301754574_465af5bf6d.jpg', '3315110972_1090d11728.jpg']","[0.6545, 0.6522, 0.5983]"
2975,a boy in a headband plays drums,3305767464_d64a336f60.jpg,8,0.4759,0.5922,0.1163,"['3332202255_a30c522664.jpg', '2561319255_ce5ede291e.jpg', '3426144752_28d63615ca.jpg']","[0.5922, 0.5824, 0.5582]"
2976,a drummer is sitting behind a drum kit near to someone playing a guitar,3305767464_d64a336f60.jpg,3,0.5787,0.7657,0.187,"['3619232550_0b1e1fd4e4.jpg', '3332202255_a30c522664.jpg', '3305767464_d64a336f60.jpg']","[0.7657, 0.6989, 0.5787]"
2977,a man in a white headband plays the drums at a concert,3305767464_d64a336f60.jpg,2,0.63,0.7307,0.1007,"['3332202255_a30c522664.jpg', '3305767464_d64a336f60.jpg', '3619232550_0b1e1fd4e4.jpg']","[0.7307, 0.63, 0.5839]"
2978,a man with a white headband playing drums,3305767464_d64a336f60.jpg,2,0.5813,0.7015,0.1202,"['3332202255_a30c522664.jpg', '3305767464_d64a336f60.jpg', '3619232550_0b1e1fd4e4.jpg']","[0.7015, 0.5813, 0.5785]"
2979,the boy is playing drums,3305767464_d64a336f60.jpg,-1,0.3981,0.5033,0.1052,"['3619232550_0b1e1fd4e4.jpg', '2561319255_ce5ede291e.jpg', '3698944019_825ef54f2f.jpg']","[0.5033, 0.5026, 0.4914]"
2980,a child is climbing over a chain leading to open water,3307563498_e2b4f19272.jpg,4,0.5479,0.7299,0.182,"['2752331711_cb18abba5a.jpg', '3690425778_3b390b3ea5.jpg', '1299459550_1fd5594fa2.jpg']","[0.7299, 0.6738, 0.5752]"
2981,a child crossing a chain fence to get to the water,3307563498_e2b4f19272.jpg,5,0.6562,0.759,0.1028,"['3637013_c675de7705.jpg', '3690425778_3b390b3ea5.jpg', '2107838729_a527e434bd.jpg']","[0.759, 0.6982, 0.6761]"
2982,a young boy on the beach by ropes,3307563498_e2b4f19272.jpg,-1,0.3536,0.6788,0.3252,"['2271468944_3264d29208.jpg', '2701487024_e866eb4550.jpg', '3532194771_07faf20d76.jpg']","[0.6788, 0.6049, 0.562]"
2983,a boy playing on a chain at a beach,3307563498_e2b4f19272.jpg,-1,0.359,0.5879,0.2289,"['2271468944_3264d29208.jpg', '3532194771_07faf20d76.jpg', '2701487024_e866eb4550.jpg']","[0.5879, 0.5462, 0.5415]"
2984,a child begins to climb over a chain with water on the other side,3307563498_e2b4f19272.jpg,-1,0.4712,0.6923,0.2211,"['2752331711_cb18abba5a.jpg', '3690425778_3b390b3ea5.jpg', '1299459550_1fd5594fa2.jpg']","[0.6923, 0.6493, 0.5838]"
2985,a dirt bike rider jumps into the air and does a trick,3309578722_1765d7d1af.jpg,7,0.6947,0.7968,0.1021,"['3043501068_be58ac47e1.jpg', '3488512097_e500cb499f.jpg', '3215315009_47577bf8f7.jpg']","[0.7968, 0.7703, 0.7382]"
2986,a guy doing tricks on his motorcycle next to fireworks,3309578722_1765d7d1af.jpg,2,0.652,0.7499,0.0979,"['2652155912_8ba5426790.jpg', '3309578722_1765d7d1af.jpg', '3528105511_12ff45dc9c.jpg']","[0.7499, 0.652, 0.6272]"
2987,a lone motorcyclist jumping in midair with his legs in the air and sparks flying in the background,3309578722_1765d7d1af.jpg,2,0.8204,0.8602,0.0398,"['3528105511_12ff45dc9c.jpg', '3309578722_1765d7d1af.jpg', '3043501068_be58ac47e1.jpg']","[0.8602, 0.8204, 0.7695]"
2989,a stunt man does a bike trick up in the air while fireworks go off around him,3309578722_1765d7d1af.jpg,3,0.6359,0.725,0.089,"['3179336562_c3d0c0a3bd.jpg', '2652155912_8ba5426790.jpg', '3309578722_1765d7d1af.jpg']","[0.725, 0.6385, 0.6359]"
2990,the dog is lying on the cobblestone street,3310067561_b92017acab.jpg,2,0.5768,0.5996,0.0228,"['2702506716_17a7fb3ba4.jpg', '3310067561_b92017acab.jpg', '3383491811_fd9d3a891d.jpg']","[0.5996, 0.5768, 0.5488]"
2991,a yellow dog is lying near where people are walking,3310067561_b92017acab.jpg,-1,0.4529,0.5683,0.1154,"['3383491811_fd9d3a891d.jpg', '3353278454_2f3a4d0bbc.jpg', '3224578187_749882c17f.jpg']","[0.5683, 0.5402, 0.5174]"
2992,a dog lies down on a cobblestone street,3310067561_b92017acab.jpg,4,0.5637,0.6142,0.0505,"['2702506716_17a7fb3ba4.jpg', '3383491811_fd9d3a891d.jpg', '460935487_75b2da7854.jpg']","[0.6142, 0.5742, 0.5704]"
2993,a brown dog is sitting on a cobbled pavement,3310067561_b92017acab.jpg,10,0.5041,0.6545,0.1505,"['3383491811_fd9d3a891d.jpg', '1659358133_95cd1027bd.jpg', '3228069008_edb2961fc4.jpg']","[0.6545, 0.6036, 0.5825]"
2995,a speed boat jumps over waves in the water,3315033940_e91f87b7f2.jpg,2,0.718,0.7551,0.0371,"['3467510271_0f57e52768.jpg', '3315033940_e91f87b7f2.jpg', '70995350_75d0698839.jpg']","[0.7551, 0.718, 0.6405]"
2999,two people drive a small motor boat on choppy water,3315033940_e91f87b7f2.jpg,3,0.6443,0.6984,0.0541,"['2660480624_45f88b3022.jpg', '492341908_1ef53be265.jpg', '3315033940_e91f87b7f2.jpg']","[0.6984, 0.6474, 0.6443]"
3001,a swan is flying above water,3315110972_1090d11728.jpg,2,0.7605,0.8179,0.0575,"['3282634762_2650d0088a.jpg', '3315110972_1090d11728.jpg', '3405113041_4b72c24801.jpg']","[0.8179, 0.7605, 0.731]"
3004,a stork flying low over the water,3315110972_1090d11728.jpg,8,0.6191,0.8076,0.1885,"['70995350_75d0698839.jpg', '3467510271_0f57e52768.jpg', '3625519177_4c2bb9e7f0.jpg']","[0.8076, 0.7587, 0.7421]"
3005,children inspecting an iron structure,3317960829_78bbfafbb6.jpg,-1,0.338,0.6359,0.2979,"['2911919938_6bb6587a36.jpg', '3480052428_c034b98a08.jpg', '534056823_0752303702.jpg']","[0.6359, 0.6092, 0.5773]"
3006,three boys inspecting a piece of metal outdoor furniture,3317960829_78bbfafbb6.jpg,-1,0.3389,0.5626,0.2237,"['3480052428_c034b98a08.jpg', '3501083764_cf592292a6.jpg', '3217291172_10ef70af88.jpg']","[0.5626, 0.5333, 0.5302]"
3007,three children inspecting a patio table,3317960829_78bbfafbb6.jpg,-1,0.2312,0.5855,0.3542,"['533713001_2d36e93509.jpg', '3197891333_b1b0fd1702.jpg', '799431781_65dc312afc.jpg']","[0.5855, 0.4841, 0.4801]"
3008,three children playing with metal furniture,3317960829_78bbfafbb6.jpg,-1,0.2275,0.6044,0.3769,"['799431781_65dc312afc.jpg', '2374247382_023a86b9ca.jpg', '350443876_c9769f5734.jpg']","[0.6044, 0.5399, 0.5122]"
3009,three small boys working on a piece of furniture on a deck,3317960829_78bbfafbb6.jpg,8,0.4064,0.5591,0.1527,"['2707873672_15e6b5d54b.jpg', '799431781_65dc312afc.jpg', '2030781555_b7ff7be28f.jpg']","[0.5591, 0.5264, 0.5142]"
3010,there is a man shooting basketballs next to a toddler,3318995586_c2bc50b92e.jpg,10,0.435,0.7144,0.2794,"['2021602343_03023e1fd1.jpg', '3154709407_9b0778cbeb.jpg', '2991575785_bd4868e215.jpg']","[0.7144, 0.6605, 0.5341]"
