image,caption
3157220149_cc3c8cc84d.jpg,two young men distribute obama condoms
3157220149_cc3c8cc84d.jpg,two young men promting their website wearing knit caps and trying to sell condoms
3157220149_cc3c8cc84d.jpg,two young men stand in front of a sign advertising a website
3157847991_463e006a28.jpg,these men are smoking outside a grey building
3157847991_463e006a28.jpg,two men are standing by a railing while posing for a picture
3157847991_463e006a28.jpg,two men in black jackets behind a white handrail
3157847991_463e006a28.jpg,two men smoking behind a railing
3157847991_463e006a28.jpg,two men smoking while standing by a rail in front of a building
3158327361_6f1a518228.jpg,a couple of people running on the shore near the beach
3158327361_6f1a518228.jpg,a man and a woman hopping acrouss hot sand
3158327361_6f1a518228.jpg,people running away from seagulls on the beach
3158327361_6f1a518228.jpg,two people run in the sand at the beach
3158327361_6f1a518228.jpg,two people run along a beach with seagulls
3158680604_c1f99b3946.jpg,a family sits works and talks in the kitchen
3158680604_c1f99b3946.jpg,a man and two women are busying themselves in the kitchen while a woman looks at the camera
3158680604_c1f99b3946.jpg,a photo of four people in a kitchen
3158680604_c1f99b3946.jpg,four people in a kitchen
3158680604_c1f99b3946.jpg,four people site in a kitchen
315880837_90db309bab.jpg,three dogs are playing in the white snow
315880837_90db309bab.jpg,three dogs one holding a red frisbee standing in snow
315880837_90db309bab.jpg,three dogs playing with a frisbee in the snow
315880837_90db309bab.jpg,three dogs playing with a toy in the snow
315880837_90db309bab.jpg,three dogs play with a frisbee in a snowy field
3159092624_66af4e207e.jpg,a child running in the grass
3159092624_66af4e207e.jpg,a child runs through the grass laughing
3159092624_66af4e207e.jpg,a little kid running towards the camera
3159092624_66af4e207e.jpg,a small child runs along the grass smiling
3159092624_66af4e207e.jpg,a smiling little boy runs on freshly mowed grass between a row of trees
3159424456_f316bdc1d5.jpg,a baby is held by an adult and is sitting on a table at a coffee shop
3159424456_f316bdc1d5.jpg,a man holds a baby on the table at a restaurant
3159424456_f316bdc1d5.jpg,a man in glasses has his arm around a baby in orange and yellow that has foam on her nose
3159424456_f316bdc1d5.jpg,an adult holds a small child who sits on a table in a mall food court
3159424456_f316bdc1d5.jpg,man in glasses holding a toddler on the table at a restaurant
3159447439_c1496cbaea.jpg,two brown dogs are running through the green grass
3159447439_c1496cbaea.jpg,two brown dogs run through the grass
3159447439_c1496cbaea.jpg,two dogs are running through the grass
3159447439_c1496cbaea.jpg,two dogs run through grass
3159447439_c1496cbaea.jpg,two light colored dogs running in the grass
3159569570_dff24e7be9.jpg,a group of
3159569570_dff24e7be9.jpg,a group of aboriginal girls is wearing bright colors
3159569570_dff24e7be9.jpg,a group of african children are dressed in colorful clothes
3159569570_dff24e7be9.jpg,a group of children in african clothing
3159569570_dff24e7be9.jpg,a group of little girls wearing headscarfs pose for a group picture
3159641529_c2c74f3eaf.jpg,a dog leaps across the grass
3159641529_c2c74f3eaf.jpg,a white and brown dog is running over grass
3159641529_c2c74f3eaf.jpg,a white dog with a red collar and black spots runs on newly cut grass
3159641529_c2c74f3eaf.jpg,the dog in a red collar runs in the grass
3159641529_c2c74f3eaf.jpg,white dog with black markings and red collar leaping over the grass
3160531982_37f5636b8a.jpg,a parachute is making his landing as the sunsets behind him
3160531982_37f5636b8a.jpg,a person is parasailing as the sun sets
3160531982_37f5636b8a.jpg,a person paraglides at sundown
3160531982_37f5636b8a.jpg,a silhouette of a figure parachuting at sunset
3160531982_37f5636b8a.jpg,with the sun rising a person is gliding with a huge parachute attached to them
3161044966_27bf6f9dec.jpg,a brown and white dog jumps onto a beige leather chair
3161044966_27bf6f9dec.jpg,a brown and white dog sliding off an oversized cream chair
3161044966_27bf6f9dec.jpg,a dog laying on the edge of a white chair
3161044966_27bf6f9dec.jpg,a small white dog jumps on a chair
3161044966_27bf6f9dec.jpg,a white and brown dog jumps on a white leather recliner chair
3162045919_c2decbb69b.jpg,a lone surfer on a white surfboard atop a huge wave in the ocean
3162045919_c2decbb69b.jpg,a man in a wetsuit is surfing up and over a wave
3162045919_c2decbb69b.jpg,a man in a wetsuit surfs
3162045919_c2decbb69b.jpg,a surfer in a black wetsuit rides a wave
3162045919_c2decbb69b.jpg,this is a male surfer riding against the waves
3162095736_cc41dd41ff.jpg,a group of children playing in a stream
3162095736_cc41dd41ff.jpg,a group of children play in the muddy water near the woods
3162095736_cc41dd41ff.jpg,six people are sitting in a shallow creek making mud castles
3162095736_cc41dd41ff.jpg,six people in bathing suits are playing around in a creek
3162095736_cc41dd41ff.jpg,some children are playing in a woodland stream
3162289423_4ca8915d0c.jpg,a female snowboarder relaxing as the day comes to an end
3162289423_4ca8915d0c.jpg,a girl wearing a green jumpsuit and goggles with a beautiful sunset in the background
3162289423_4ca8915d0c.jpg,a snowboarder in a green jumpsuit looks behind herself
3162289423_4ca8915d0c.jpg,a woman snowboarder has a profile photo taken of herself at sunset
3162289423_4ca8915d0c.jpg,a woman wearing colorful goggles looks to the side as a sun sets behind her
3162442331_c9711857c6.jpg,an elephant draped in red blue and gold fabric walking on a stone path
3162442331_c9711857c6.jpg,an elephant is carrying something in its trunk and is covered by some brightcolored fabric
3162442331_c9711857c6.jpg,an elephant wearing a colorful drap carrying foliage in his trunk
3162442331_c9711857c6.jpg,an elephant wearing a red and blue scarf walks along the brick road
3162442331_c9711857c6.jpg,an elephant wearing red and blue fabric holds grass in his trunk
3163068926_d28ed3ef53.jpg,a man holding a cup rides down an elevator
3163068926_d28ed3ef53.jpg,a man holding a drink is coming down an escalator
3163068926_d28ed3ef53.jpg,a man on an escalator carrying a red and white cup looking up
3163068926_d28ed3ef53.jpg,a young man holding a drink is going down a green escalator
3163068926_d28ed3ef53.jpg,man with cup looking up while riding on an escalator
3163198309_bbfe504f0a.jpg,a skier coming over a snowy hill while people look on
3163198309_bbfe504f0a.jpg,a snowboarder takes a ramp made of snow while others watch
3163198309_bbfe504f0a.jpg,one person snowboarding while others look on
3163198309_bbfe504f0a.jpg,people are watching a skier perform a trick in the air
3163198309_bbfe504f0a.jpg,there are several people watching a person in the air with skies surrounded by mountains and snow
3163273640_8d3ef22eaf.jpg,a group of elephants are being ridden by men
3163273640_8d3ef22eaf.jpg,five men dressed in white ride on elephants that are painted with bright colors
3163273640_8d3ef22eaf.jpg,five men wearing turbans are riding on elephants a far eastern city street
3163273640_8d3ef22eaf.jpg,four men wearing turbans wait to give elephant rides to people
3163273640_8d3ef22eaf.jpg,several men riding elephants through the street
3163281186_e2f43dfb5f.jpg,a man is riding an elephant while another person is touching the elephant s head
3163281186_e2f43dfb5f.jpg,a man sitting on an elephant with a riding seat is talking to a female tourist
3163281186_e2f43dfb5f.jpg,a woman is petting a man s elephant
3163281186_e2f43dfb5f.jpg,a woman pats an elephant that is saddled to give rides
3163281186_e2f43dfb5f.jpg,a woman stands on a wall to pet an elephant
3163323414_d1ce127aa6.jpg,a group of woman in red shirts are singing
3163323414_d1ce127aa6.jpg,a group of women in red shirts singing together
3163323414_d1ce127aa6.jpg,choir ensemble of women dressed in red
3163323414_d1ce127aa6.jpg,these women in red tops are singing
3163323414_d1ce127aa6.jpg,the women are wearing red shirts and singing
3163477256_073605e06e.jpg,a goalie in a blue jersey catches a soccer ball by a player in a red jersey
3163477256_073605e06e.jpg,a man catches a ball in front of a large crowd
3163477256_073605e06e.jpg,a soccer goalie blocking a shot next to a player from the opposite team
3163477256_073605e06e.jpg,there is a goalie in the air making a save in a game
3163477256_073605e06e.jpg,two soccer players are playing soccer
3164347907_2813f8ff0b.jpg,man and woman use telephot lenses by a winter road
3164347907_2813f8ff0b.jpg,several people take pictures with tripods in the snow
3164347907_2813f8ff0b.jpg,two people film on a snowy day
3164347907_2813f8ff0b.jpg,two people outside in the snow taking pictures
3164347907_2813f8ff0b.jpg,two people taking pictures over snow covered ground
3164423279_9b27cb6a06.jpg,a man riding down a snowy hill
3164423279_9b27cb6a06.jpg,a person riding a sled down a snowy slope
3164423279_9b27cb6a06.jpg,riding a sled down a hill
3164423279_9b27cb6a06.jpg,the boy in the black outfit is riding down the snowy hill on a red sled
3164423279_9b27cb6a06.jpg,the young boy sleds down the hill in the snow
3165123595_8db9f918bf.jpg,people are skiing down a snow covered hill
3165123595_8db9f918bf.jpg,four men in red vests with crosses on them ski on a mountain
3165123595_8db9f918bf.jpg,four ski patrollers on skis are wearing helmets and goggles
3165123595_8db9f918bf.jpg,skiers in uniform progress down a snowy slope
3165123595_8db9f918bf.jpg,there are four snow skiers going down the side of a hill
3165750962_e2e3843679.jpg,a brown dog is running on a snow covered path
3165750962_e2e3843679.jpg,a brown dog is running through the snow
3165750962_e2e3843679.jpg,a brown dog runs down a snowcovered path
3165750962_e2e3843679.jpg,a brown dog runs through a snowy trail
3165750962_e2e3843679.jpg,a dog runs on a snowy path
316577571_27a0e0253e.jpg,a white dog and a black and white dog are running through the grass
316577571_27a0e0253e.jpg,a white dog is chasing behind a black and white dog
316577571_27a0e0253e.jpg,a white dog runs alongside a black and white dog in a grassy area
316577571_27a0e0253e.jpg,two dogs playing in a field
316577571_27a0e0253e.jpg,two white dogs running in grass
3165826902_6bf9c4bdb2.jpg,a boy is skating along a ledge in an indoor skate center
3165826902_6bf9c4bdb2.jpg,a guy on rollerblades is grinding on a rail in a skate park
3165826902_6bf9c4bdb2.jpg,a rollerblader grinding down a narrow platform at an indoor skate park
3165826902_6bf9c4bdb2.jpg,a rollerblader grinds a rail at an indoor skate park
3165826902_6bf9c4bdb2.jpg,young man with white helmet is rollerblading on a ledge
3165936115_cb4017d94e.jpg,two men juggling red blue and green blocks
3165936115_cb4017d94e.jpg,two men look like they are playing with boxes in a mall
3165936115_cb4017d94e.jpg,two men stand juggling colored boxes while other men stand on a balcony
3165936115_cb4017d94e.jpg,two young asian men juggle colored boxes in a mall
3165936115_cb4017d94e.jpg,two young men are juggling multicolored blocks with people watching
3166366760_e43cf66eda.jpg,a man is riding a bike down a dirt trail
3166366760_e43cf66eda.jpg,a mountain biker is riding on a woodland path
3166366760_e43cf66eda.jpg,a person is riding a bicycle on a trail through some trees
3166366760_e43cf66eda.jpg,person riding a bike through area of trees and fallen leaves
3166366760_e43cf66eda.jpg,the bike rider rides in a wooded area
3166969425_b5ace2f9c2.jpg,a dog is walking through snow and a figure is in the distance
3166969425_b5ace2f9c2.jpg,a dog walking along a frosty path
3166969425_b5ace2f9c2.jpg,a dog walks in a foggy place
3166969425_b5ace2f9c2.jpg,a white dog walking in the snow
3166969425_b5ace2f9c2.jpg,a white dog walks along a path which has a thin covering of snow flakes
3167365436_c379bda282.jpg,a man and a woman wearing a head covering turn the video camera on themselves
3167365436_c379bda282.jpg,a man and woman pose for the video camera that they are holding
3167365436_c379bda282.jpg,a man in a brown sweater and a woman smile for their video camera
3167365436_c379bda282.jpg,a smiling couple with a camcorder
3167365436_c379bda282.jpg,woman standing with man holding a camcorder and smiling into lens
3167379087_927ff05a35.jpg,a bike racer in a red jersey is pursued by another rider wearing blue
3167379087_927ff05a35.jpg,man with red shirt on a red bike in front of two other people on bikes
3167379087_927ff05a35.jpg,three bicyclists racing up a dirt path through the forest
3167379087_927ff05a35.jpg,three bikers pedal up a forest trail
3167379087_927ff05a35.jpg,three men riding bikes through the woods
316833109_6500b526dc.jpg,a brown dog carries a multiple colored toy in the grass
316833109_6500b526dc.jpg,a brown dog is running across the yard with its toy in its mouth
316833109_6500b526dc.jpg,a dog with a toy runs through the grass
